"city","lat","long","mi"
"East Lansing, MI",42.333642,-83.74351,252.473750927926
"East Lansing, MI",42.376254,-83.754938,252.473750927926
"East Lansing, MI",42.403543,-83.762588,252.473750927926
"East Lansing, MI",42.423409,-83.768276,252.473750927926
"East Lansing, MI",42.429798,-83.766067,252.473750927926
"East Lansing, MI",42.444312,-83.753179,252.473750927926
"East Lansing, MI",42.467178,-83.75599,252.473750927926
"East Lansing, MI",42.505387,-83.757937,252.473750927926
"East Lansing, MI",42.524802,-83.752996,252.473750927926
"East Lansing, MI",42.52759,-83.762265,252.473750927926
"East Lansing, MI",42.544465,-83.782672,252.473750927926
"East Lansing, MI",42.551356,-83.803653,252.473750927926
"East Lansing, MI",42.569796,-83.843271,252.473750927926
"East Lansing, MI",42.579257,-83.864894,252.473750927926
"East Lansing, MI",42.58323,-83.900528,252.473750927926
"East Lansing, MI",42.586502,-83.928441,252.473750927926
"East Lansing, MI",42.603542,-83.951658,252.473750927926
"East Lansing, MI",42.612101,-83.986031,252.473750927926
"East Lansing, MI",42.626197,-84.004126,252.473750927926
"East Lansing, MI",42.647146,-84.055906,252.473750927926
"East Lansing, MI",42.6469,-84.101303,252.473750927926
"East Lansing, MI",42.651349,-84.143082,252.473750927926
"East Lansing, MI",42.659306,-84.197876,252.473750927926
"East Lansing, MI",42.666088,-84.259068,252.473750927926
"East Lansing, MI",42.666108,-84.3272,252.473750927926
"East Lansing, MI",42.675184,-84.383452,252.473750927926
"East Lansing, MI",42.678636,-84.429271,252.473750927926
"East Lansing, MI",42.681944,-84.432664,252.473750927926
"East Lansing, MI",42.682922,-84.438019,252.473750927926
"East Lansing, MI",42.682844,-84.461085,252.473750927926
"East Lansing, MI",42.710815,-84.462062,252.473750927926
"East Lansing, MI",42.720515,-84.46212,252.473750927926
"East Lansing, MI",42.728285,-84.462135,252.473750927926
"East Lansing, MI",42.730047,-84.46461,252.473750927926
"East Lansing, MI",42.730948,-84.467966,252.473750927926
"East Lansing, MI",42.73195,-84.471628,252.473750927926
"Fort Wayne, IN",39.962225,-83.000699,150.918465790384
"Fort Wayne, IN",39.960924,-83.011262,150.918465790384
"Fort Wayne, IN",39.960061,-83.018218,150.918465790384
"Fort Wayne, IN",39.959143,-83.025841,150.918465790384
"Fort Wayne, IN",39.958245,-83.033344,150.918465790384
"Fort Wayne, IN",39.957262,-83.041545,150.918465790384
"Fort Wayne, IN",39.959072,-83.046901,150.918465790384
"Fort Wayne, IN",39.967486,-83.060633,150.918465790384
"Fort Wayne, IN",39.972497,-83.077489,150.918465790384
"Fort Wayne, IN",39.974311,-83.094122,150.918465790384
"Fort Wayne, IN",39.976711,-83.11306,150.918465790384
"Fort Wayne, IN",39.980446,-83.11845,150.918465790384
"Fort Wayne, IN",39.997513,-83.118172,150.918465790384
"Fort Wayne, IN",40.023191,-83.121544,150.918465790384
"Fort Wayne, IN",40.084003,-83.137747,150.918465790384
"Fort Wayne, IN",40.097306,-83.135423,150.918465790384
"Fort Wayne, IN",40.099642,-83.131501,150.918465790384
"Fort Wayne, IN",40.099256,-83.160724,150.918465790384
"Fort Wayne, IN",40.105106,-83.177177,150.918465790384
"Fort Wayne, IN",40.128462,-83.190014,150.918465790384
"Fort Wayne, IN",40.163924,-83.234854,150.918465790384
"Fort Wayne, IN",40.190859,-83.265528,150.918465790384
"Fort Wayne, IN",40.219558,-83.316678,150.918465790384
"Fort Wayne, IN",40.23961,-83.345933,150.918465790384
"Fort Wayne, IN",40.253938,-83.36877,150.918465790384
"Fort Wayne, IN",40.246705,-83.394243,150.918465790384
"Fort Wayne, IN",40.240199,-83.398865,150.918465790384
"Fort Wayne, IN",40.237235,-83.406389,150.918465790384
"Fort Wayne, IN",40.253547,-83.444217,150.918465790384
"Fort Wayne, IN",40.272184,-83.525343,150.918465790384
"Fort Wayne, IN",40.296393,-83.558264,150.918465790384
"Fort Wayne, IN",40.326134,-83.613931,150.918465790384
"Fort Wayne, IN",40.328438,-83.676789,150.918465790384
"Fort Wayne, IN",40.350067,-83.701647,150.918465790384
"Fort Wayne, IN",40.375174,-83.738793,150.918465790384
"Fort Wayne, IN",40.381263,-83.761546,150.918465790384
"Fort Wayne, IN",40.403426,-83.786004,150.918465790384
"Fort Wayne, IN",40.43398,-83.803765,150.918465790384
"Fort Wayne, IN",40.445519,-83.80631,150.918465790384
"Fort Wayne, IN",40.461724,-83.809247,150.918465790384
"Fort Wayne, IN",40.475715,-83.811387,150.918465790384
"Fort Wayne, IN",40.49025,-83.813753,150.918465790384
"Fort Wayne, IN",40.50779,-83.821801,150.918465790384
"Fort Wayne, IN",40.52247,-83.827743,150.918465790384
"Fort Wayne, IN",40.534432,-83.834066,150.918465790384
"Fort Wayne, IN",40.547897,-83.837004,150.918465790384
"Fort Wayne, IN",40.556158,-83.834489,150.918465790384
"Fort Wayne, IN",40.559858,-83.836101,150.918465790384
"Fort Wayne, IN",40.569432,-83.845927,150.918465790384
"Fort Wayne, IN",40.581017,-83.856556,150.918465790384
"Fort Wayne, IN",40.594154,-83.86472,150.918465790384
"Fort Wayne, IN",40.607083,-83.888103,150.918465790384
"Fort Wayne, IN",40.618805,-83.901704,150.918465790384
"Fort Wayne, IN",40.629961,-83.914283,150.918465790384
"Fort Wayne, IN",40.648777,-83.933345,150.918465790384
"Fort Wayne, IN",40.665198,-83.949349,150.918465790384
"Fort Wayne, IN",40.672347,-83.956442,150.918465790384
"Fort Wayne, IN",40.679117,-83.96469,150.918465790384
"Fort Wayne, IN",40.687018,-83.974604,150.918465790384
"Fort Wayne, IN",40.694817,-83.980888,150.918465790384
"Fort Wayne, IN",40.697014,-83.985046,150.918465790384
"Fort Wayne, IN",40.700108,-83.991059,150.918465790384
"Fort Wayne, IN",40.705501,-84.001675,150.918465790384
"Fort Wayne, IN",40.711834,-84.017047,150.918465790384
"Fort Wayne, IN",40.716425,-84.031621,150.918465790384
"Fort Wayne, IN",40.72184,-84.049023,150.918465790384
"Fort Wayne, IN",40.726591,-84.065056,150.918465790384
"Fort Wayne, IN",40.728841,-84.070555,150.918465790384
"Fort Wayne, IN",40.730722,-84.072608,150.918465790384
"Fort Wayne, IN",40.730849,-84.079908,150.918465790384
"Fort Wayne, IN",40.732572,-84.082891,150.918465790384
"Fort Wayne, IN",40.737755,-84.091084,150.918465790384
"Fort Wayne, IN",40.737692,-84.094059,150.918465790384
"Fort Wayne, IN",40.737269,-84.105026,150.918465790384
"Fort Wayne, IN",40.737332,-84.118357,150.918465790384
"Fort Wayne, IN",40.742194,-84.124501,150.918465790384
"Fort Wayne, IN",40.748918,-84.12429,150.918465790384
"Fort Wayne, IN",40.752811,-84.12655,150.918465790384
"Fort Wayne, IN",40.755535,-84.13465,150.918465790384
"Fort Wayne, IN",40.760086,-84.143256,150.918465790384
"Fort Wayne, IN",40.763123,-84.149705,150.918465790384
"Fort Wayne, IN",40.767989,-84.160083,150.918465790384
"Fort Wayne, IN",40.772652,-84.169907,150.918465790384
"Fort Wayne, IN",40.775529,-84.175966,150.918465790384
"Fort Wayne, IN",40.779389,-84.183895,150.918465790384
"Fort Wayne, IN",40.783671,-84.193486,150.918465790384
"Fort Wayne, IN",40.785069,-84.199096,150.918465790384
"Fort Wayne, IN",40.787926,-84.206299,150.918465790384
"Fort Wayne, IN",40.796586,-84.225799,150.918465790384
"Fort Wayne, IN",40.805873,-84.246222,150.918465790384
"Fort Wayne, IN",40.815268,-84.266973,150.918465790384
"Fort Wayne, IN",40.825065,-84.281795,150.918465790384
"Fort Wayne, IN",40.82955,-84.28686,150.918465790384
"Fort Wayne, IN",40.835917,-84.289878,150.918465790384
"Fort Wayne, IN",40.840202,-84.299786,150.918465790384
"Fort Wayne, IN",40.861679,-84.323895,150.918465790384
"Fort Wayne, IN",40.866792,-84.331262,150.918465790384
"Fort Wayne, IN",40.871679,-84.338619,150.918465790384
"Fort Wayne, IN",40.873502,-84.375629,150.918465790384
"Fort Wayne, IN",40.870299,-84.454228,150.918465790384
"Fort Wayne, IN",40.870562,-84.511002,150.918465790384
"Fort Wayne, IN",40.883412,-84.529297,150.918465790384
"Fort Wayne, IN",40.885844,-84.583498,150.918465790384
"Fort Wayne, IN",40.892576,-84.617608,150.918465790384
"Fort Wayne, IN",40.900725,-84.64672,150.918465790384
"Fort Wayne, IN",40.922926,-84.681045,150.918465790384
"Fort Wayne, IN",40.949172,-84.719627,150.918465790384
"Fort Wayne, IN",40.974442,-84.760162,150.918465790384
"Fort Wayne, IN",40.991098,-84.785968,150.918465790384
"Fort Wayne, IN",41.001094,-84.822927,150.918465790384
"Fort Wayne, IN",41.014581,-84.864097,150.918465790384
"Fort Wayne, IN",41.037035,-84.920119,150.918465790384
"Fort Wayne, IN",41.054977,-84.968328,150.918465790384
"Fort Wayne, IN",41.065182,-84.99861,150.918465790384
"Fort Wayne, IN",41.067133,-85.017496,150.918465790384
"Fort Wayne, IN",41.068776,-85.031646,150.918465790384
"Fort Wayne, IN",41.069951,-85.040001,150.918465790384
"Fort Wayne, IN",41.069615,-85.0512,150.918465790384
"Fort Wayne, IN",41.069446,-85.064319,150.918465790384
"Fort Wayne, IN",41.073478,-85.090893,150.918465790384
"Fort Wayne, IN",41.076312,-85.100708,150.918465790384
"Fort Wayne, IN",41.079234,-85.112075,150.918465790384
"Fort Wayne, IN",41.078948,-85.123438,150.918465790384
"Fort Wayne, IN",41.078256,-85.132538,150.918465790384
"Fort Wayne, IN",41.080544,-85.134944,150.918465790384
"Harrisonburg, VA",39.962225,-83.000699,323.017176737141
"Harrisonburg, VA",39.964786,-82.996644,323.017176737141
"Harrisonburg, VA",39.966065,-82.991585,323.017176737141
"Harrisonburg, VA",39.970528,-82.990385,323.017176737141
"Harrisonburg, VA",39.970966,-82.985036,323.017176737141
"Harrisonburg, VA",39.96181,-82.982722,323.017176737141
"Harrisonburg, VA",39.954764,-82.979175,323.017176737141
"Harrisonburg, VA",39.953298,-82.956307,323.017176737141
"Harrisonburg, VA",39.950554,-82.944127,323.017176737141
"Harrisonburg, VA",39.933155,-82.933099,323.017176737141
"Harrisonburg, VA",39.92806,-82.925051,323.017176737141
"Harrisonburg, VA",39.918707,-82.920498,323.017176737141
"Harrisonburg, VA",39.908536,-82.916607,323.017176737141
"Harrisonburg, VA",39.903169,-82.901438,323.017176737141
"Harrisonburg, VA",39.895934,-82.892045,323.017176737141
"Harrisonburg, VA",39.882957,-82.873277,323.017176737141
"Harrisonburg, VA",39.863202,-82.840833,323.017176737141
"Harrisonburg, VA",39.853906,-82.813922,323.017176737141
"Harrisonburg, VA",39.847444,-82.796723,323.017176737141
"Harrisonburg, VA",39.844358,-82.78626,323.017176737141
"Harrisonburg, VA",39.835384,-82.74871,323.017176737141
"Harrisonburg, VA",39.828139,-82.722543,323.017176737141
"Harrisonburg, VA",39.806712,-82.712394,323.017176737141
"Harrisonburg, VA",39.799819,-82.707913,323.017176737141
"Harrisonburg, VA",39.78959,-82.694818,323.017176737141
"Harrisonburg, VA",39.774795,-82.691292,323.017176737141
"Harrisonburg, VA",39.758194,-82.680674,323.017176737141
"Harrisonburg, VA",39.737072,-82.678838,323.017176737141
"Harrisonburg, VA",39.700444,-82.667989,323.017176737141
"Harrisonburg, VA",39.675642,-82.643338,323.017176737141
"Harrisonburg, VA",39.667483,-82.580175,323.017176737141
"Harrisonburg, VA",39.657731,-82.56008,323.017176737141
"Harrisonburg, VA",39.647325,-82.556325,323.017176737141
"Harrisonburg, VA",39.61808,-82.550533,323.017176737141
"Harrisonburg, VA",39.59764,-82.546663,323.017176737141
"Harrisonburg, VA",39.589703,-82.541369,323.017176737141
"Harrisonburg, VA",39.584709,-82.527576,323.017176737141
"Harrisonburg, VA",39.578496,-82.522536,323.017176737141
"Harrisonburg, VA",39.570646,-82.517597,323.017176737141
"Harrisonburg, VA",39.56173,-82.505652,323.017176737141
"Harrisonburg, VA",39.559451,-82.497805,323.017176737141
"Harrisonburg, VA",39.555525,-82.478481,323.017176737141
"Harrisonburg, VA",39.547606,-82.461979,323.017176737141
"Harrisonburg, VA",39.543449,-82.447025,323.017176737141
"Harrisonburg, VA",39.535639,-82.436676,323.017176737141
"Harrisonburg, VA",39.533811,-82.426386,323.017176737141
"Harrisonburg, VA",39.535149,-82.408216,323.017176737141
"Harrisonburg, VA",39.528084,-82.387291,323.017176737141
"Harrisonburg, VA",39.513272,-82.363657,323.017176737141
"Harrisonburg, VA",39.505027,-82.356193,323.017176737141
"Harrisonburg, VA",39.495562,-82.336001,323.017176737141
"Harrisonburg, VA",39.486108,-82.320642,323.017176737141
"Harrisonburg, VA",39.477125,-82.308825,323.017176737141
"Harrisonburg, VA",39.469415,-82.263747,323.017176737141
"Harrisonburg, VA",39.472388,-82.244874,323.017176737141
"Harrisonburg, VA",39.465762,-82.223561,323.017176737141
"Harrisonburg, VA",39.438565,-82.20225,323.017176737141
"Harrisonburg, VA",39.418216,-82.190272,323.017176737141
"Harrisonburg, VA",39.407598,-82.182264,323.017176737141
"Harrisonburg, VA",39.404823,-82.172065,323.017176737141
"Harrisonburg, VA",39.394307,-82.162282,323.017176737141
"Harrisonburg, VA",39.390071,-82.150129,323.017176737141
"Harrisonburg, VA",39.386622,-82.140777,323.017176737141
"Harrisonburg, VA",39.377605,-82.131232,323.017176737141
"Harrisonburg, VA",39.367855,-82.119907,323.017176737141
"Harrisonburg, VA",39.349749,-82.085389,323.017176737141
"Harrisonburg, VA",39.344311,-82.081471,323.017176737141
"Harrisonburg, VA",39.33088,-82.082895,323.017176737141
"Harrisonburg, VA",39.330994,-82.083324,323.017176737141
"Harrisonburg, VA",39.332312,-82.067079,323.017176737141
"Harrisonburg, VA",39.330963,-82.044899,323.017176737141
"Harrisonburg, VA",39.334815,-82.033384,323.017176737141
"Harrisonburg, VA",39.334163,-82.021419,323.017176737141
"Harrisonburg, VA",39.324072,-81.99536,323.017176737141
"Harrisonburg, VA",39.305014,-81.963272,323.017176737141
"Harrisonburg, VA",39.308295,-81.945986,323.017176737141
"Harrisonburg, VA",39.294148,-81.929455,323.017176737141
"Harrisonburg, VA",39.282082,-81.929056,323.017176737141
"Harrisonburg, VA",39.26937,-81.920833,323.017176737141
"Harrisonburg, VA",39.25192,-81.90371,323.017176737141
"Harrisonburg, VA",39.235415,-81.884553,323.017176737141
"Harrisonburg, VA",39.215335,-81.853053,323.017176737141
"Harrisonburg, VA",39.212554,-81.833045,323.017176737141
"Harrisonburg, VA",39.21233,-81.82526,323.017176737141
"Harrisonburg, VA",39.212177,-81.815439,323.017176737141
"Harrisonburg, VA",39.214831,-81.81071,323.017176737141
"Harrisonburg, VA",39.221727,-81.803666,323.017176737141
"Harrisonburg, VA",39.231373,-81.789173,323.017176737141
"Harrisonburg, VA",39.23636,-81.777188,323.017176737141
"Harrisonburg, VA",39.236558,-81.750513,323.017176737141
"Harrisonburg, VA",39.238464,-81.740167,323.017176737141
"Harrisonburg, VA",39.242986,-81.724169,323.017176737141
"Harrisonburg, VA",39.2576,-81.706196,323.017176737141
"Harrisonburg, VA",39.272905,-81.690946,323.017176737141
"Harrisonburg, VA",39.280594,-81.683924,323.017176737141
"Harrisonburg, VA",39.282351,-81.677435,323.017176737141
"Harrisonburg, VA",39.283413,-81.670353,323.017176737141
"Harrisonburg, VA",39.285122,-81.658466,323.017176737141
"Harrisonburg, VA",39.282915,-81.647252,323.017176737141
"Harrisonburg, VA",39.259591,-81.645389,323.017176737141
"Harrisonburg, VA",39.252689,-81.614567,323.017176737141
"Harrisonburg, VA",39.255502,-81.590236,323.017176737141
"Harrisonburg, VA",39.263266,-81.573252,323.017176737141
"Harrisonburg, VA",39.261941,-81.566983,323.017176737141
"Harrisonburg, VA",39.255793,-81.546967,323.017176737141
"Harrisonburg, VA",39.257945,-81.531045,323.017176737141
"Harrisonburg, VA",39.266793,-81.506839,323.017176737141
"Harrisonburg, VA",39.266815,-81.492404,323.017176737141
"Harrisonburg, VA",39.263223,-81.485689,323.017176737141
"Harrisonburg, VA",39.253525,-81.484278,323.017176737141
"Harrisonburg, VA",39.240463,-81.466759,323.017176737141
"Harrisonburg, VA",39.238393,-81.457327,323.017176737141
"Harrisonburg, VA",39.242492,-81.412148,323.017176737141
"Harrisonburg, VA",39.240831,-81.404219,323.017176737141
"Harrisonburg, VA",39.24733,-81.383837,323.017176737141
"Harrisonburg, VA",39.244155,-81.368611,323.017176737141
"Harrisonburg, VA",39.250086,-81.352353,323.017176737141
"Harrisonburg, VA",39.252978,-81.34104,323.017176737141
"Harrisonburg, VA",39.249631,-81.308928,323.017176737141
"Harrisonburg, VA",39.253045,-81.29849,323.017176737141
"Harrisonburg, VA",39.257943,-81.293197,323.017176737141
"Harrisonburg, VA",39.259043,-81.282029,323.017176737141
"Harrisonburg, VA",39.254707,-81.268759,323.017176737141
"Harrisonburg, VA",39.250065,-81.259591,323.017176737141
"Harrisonburg, VA",39.252709,-81.251012,323.017176737141
"Harrisonburg, VA",39.248036,-81.240609,323.017176737141
"Harrisonburg, VA",39.245273,-81.231703,323.017176737141
"Harrisonburg, VA",39.238751,-81.225059,323.017176737141
"Harrisonburg, VA",39.240548,-81.21036,323.017176737141
"Harrisonburg, VA",39.246225,-81.205717,323.017176737141
"Harrisonburg, VA",39.255554,-81.194383,323.017176737141
"Harrisonburg, VA",39.253768,-81.184074,323.017176737141
"Harrisonburg, VA",39.25707,-81.174878,323.017176737141
"Harrisonburg, VA",39.260983,-81.141539,323.017176737141
"Harrisonburg, VA",39.261025,-81.121448,323.017176737141
"Harrisonburg, VA",39.256792,-81.111524,323.017176737141
"Harrisonburg, VA",39.260424,-81.103147,323.017176737141
"Harrisonburg, VA",39.26017,-81.082276,323.017176737141
"Harrisonburg, VA",39.261494,-81.060893,323.017176737141
"Harrisonburg, VA",39.271143,-81.041099,323.017176737141
"Harrisonburg, VA",39.27423,-81.015089,323.017176737141
"Harrisonburg, VA",39.274971,-80.974067,323.017176737141
"Harrisonburg, VA",39.266978,-80.937211,323.017176737141
"Harrisonburg, VA",39.26537,-80.92243,323.017176737141
"Harrisonburg, VA",39.269927,-80.910764,323.017176737141
"Harrisonburg, VA",39.268431,-80.902,323.017176737141
"Harrisonburg, VA",39.274597,-80.883559,323.017176737141
"Harrisonburg, VA",39.273398,-80.858452,323.017176737141
"Harrisonburg, VA",39.277243,-80.850084,323.017176737141
"Harrisonburg, VA",39.276857,-80.834231,323.017176737141
"Harrisonburg, VA",39.278292,-80.824083,323.017176737141
"Harrisonburg, VA",39.277561,-80.814866,323.017176737141
"Harrisonburg, VA",39.276411,-80.798522,323.017176737141
"Harrisonburg, VA",39.281014,-80.775195,323.017176737141
"Harrisonburg, VA",39.296079,-80.760804,323.017176737141
"Harrisonburg, VA",39.298179,-80.749807,323.017176737141
"Harrisonburg, VA",39.291448,-80.744803,323.017176737141
"Harrisonburg, VA",39.286152,-80.731319,323.017176737141
"Harrisonburg, VA",39.287136,-80.7172,323.017176737141
"Harrisonburg, VA",39.28321,-80.695162,323.017176737141
"Harrisonburg, VA",39.278562,-80.686217,323.017176737141
"Harrisonburg, VA",39.283127,-80.669738,323.017176737141
"Harrisonburg, VA",39.283713,-80.661311,323.017176737141
"Harrisonburg, VA",39.285055,-80.64988,323.017176737141
"Harrisonburg, VA",39.287545,-80.644202,323.017176737141
"Harrisonburg, VA",39.291157,-80.635938,323.017176737141
"Harrisonburg, VA",39.294377,-80.627655,323.017176737141
"Harrisonburg, VA",39.297948,-80.616233,323.017176737141
"Harrisonburg, VA",39.295466,-80.609398,323.017176737141
"Harrisonburg, VA",39.295371,-80.603281,323.017176737141
"Harrisonburg, VA",39.29746,-80.587821,323.017176737141
"Harrisonburg, VA",39.299105,-80.582457,323.017176737141
"Harrisonburg, VA",39.295797,-80.570956,323.017176737141
"Harrisonburg, VA",39.293738,-80.564486,323.017176737141
"Harrisonburg, VA",39.292173,-80.552347,323.017176737141
"Harrisonburg, VA",39.290443,-80.543181,323.017176737141
"Harrisonburg, VA",39.290702,-80.533476,323.017176737141
"Harrisonburg, VA",39.287893,-80.522858,323.017176737141
"Harrisonburg, VA",39.290523,-80.517986,323.017176737141
"Harrisonburg, VA",39.293002,-80.50776,323.017176737141
"Harrisonburg, VA",39.290901,-80.500221,323.017176737141
"Harrisonburg, VA",39.289254,-80.48971,323.017176737141
"Harrisonburg, VA",39.286407,-80.484911,323.017176737141
"Harrisonburg, VA",39.27873,-80.473266,323.017176737141
"Harrisonburg, VA",39.278192,-80.465182,323.017176737141
"Harrisonburg, VA",39.281801,-80.455179,323.017176737141
"Harrisonburg, VA",39.281734,-80.449698,323.017176737141
"Harrisonburg, VA",39.285836,-80.437693,323.017176737141
"Harrisonburg, VA",39.285443,-80.423481,323.017176737141
"Harrisonburg, VA",39.283628,-80.399681,323.017176737141
"Harrisonburg, VA",39.285769,-80.384688,323.017176737141
"Harrisonburg, VA",39.289351,-80.37536,323.017176737141
"Harrisonburg, VA",39.290988,-80.365736,323.017176737141
"Harrisonburg, VA",39.2938,-80.359442,323.017176737141
"Harrisonburg, VA",39.29066,-80.352646,323.017176737141
"Harrisonburg, VA",39.285877,-80.346397,323.017176737141
"Harrisonburg, VA",39.281152,-80.335206,323.017176737141
"Harrisonburg, VA",39.276219,-80.322732,323.017176737141
"Harrisonburg, VA",39.272875,-80.32282,323.017176737141
"Harrisonburg, VA",39.271399,-80.3163,323.017176737141
"Harrisonburg, VA",39.267694,-80.310848,323.017176737141
"Harrisonburg, VA",39.263799,-80.305891,323.017176737141
"Harrisonburg, VA",39.262307,-80.301169,323.017176737141
"Harrisonburg, VA",39.256471,-80.292197,323.017176737141
"Harrisonburg, VA",39.25211,-80.286746,323.017176737141
"Harrisonburg, VA",39.243622,-80.290157,323.017176737141
"Harrisonburg, VA",39.227198,-80.297525,323.017176737141
"Harrisonburg, VA",39.219721,-80.293943,323.017176737141
"Harrisonburg, VA",39.211348,-80.287564,323.017176737141
"Harrisonburg, VA",39.203409,-80.28348,323.017176737141
"Harrisonburg, VA",39.190652,-80.27744,323.017176737141
"Harrisonburg, VA",39.182006,-80.268739,323.017176737141
"Harrisonburg, VA",39.175952,-80.262964,323.017176737141
"Harrisonburg, VA",39.168156,-80.259703,323.017176737141
"Harrisonburg, VA",39.164603,-80.259073,323.017176737141
"Harrisonburg, VA",39.157714,-80.249606,323.017176737141
"Harrisonburg, VA",39.154215,-80.24271,323.017176737141
"Harrisonburg, VA",39.142002,-80.239583,323.017176737141
"Harrisonburg, VA",39.137968,-80.234281,323.017176737141
"Harrisonburg, VA",39.137407,-80.225535,323.017176737141
"Harrisonburg, VA",39.135128,-80.221557,323.017176737141
"Harrisonburg, VA",39.132391,-80.214626,323.017176737141
"Harrisonburg, VA",39.130672,-80.211432,323.017176737141
"Harrisonburg, VA",39.128127,-80.210065,323.017176737141
"Harrisonburg, VA",39.123638,-80.207534,323.017176737141
"Harrisonburg, VA",39.120971,-80.204262,323.017176737141
"Harrisonburg, VA",39.120279,-80.200117,323.017176737141
"Harrisonburg, VA",39.11754,-80.195908,323.017176737141
"Harrisonburg, VA",39.11339,-80.199241,323.017176737141
"Harrisonburg, VA",39.109751,-80.204985,323.017176737141
"Harrisonburg, VA",39.104854,-80.206131,323.017176737141
"Harrisonburg, VA",39.100587,-80.207358,323.017176737141
"Harrisonburg, VA",39.095245,-80.211002,323.017176737141
"Harrisonburg, VA",39.090362,-80.210692,323.017176737141
"Harrisonburg, VA",39.088155,-80.211248,323.017176737141
"Harrisonburg, VA",39.084307,-80.214024,323.017176737141
"Harrisonburg, VA",39.082304,-80.213307,323.017176737141
"Harrisonburg, VA",39.079706,-80.209242,323.017176737141
"Harrisonburg, VA",39.07734,-80.207046,323.017176737141
"Harrisonburg, VA",39.072652,-80.20476,323.017176737141
"Harrisonburg, VA",39.072128,-80.202449,323.017176737141
"Harrisonburg, VA",39.071118,-80.197961,323.017176737141
"Harrisonburg, VA",39.067157,-80.194803,323.017176737141
"Harrisonburg, VA",39.063635,-80.193788,323.017176737141
"Harrisonburg, VA",39.060096,-80.194467,323.017176737141
"Harrisonburg, VA",39.056647,-80.196455,323.017176737141
"Harrisonburg, VA",39.053891,-80.199171,323.017176737141
"Harrisonburg, VA",39.051951,-80.201055,323.017176737141
"Harrisonburg, VA",39.050398,-80.201189,323.017176737141
"Harrisonburg, VA",39.048245,-80.204285,323.017176737141
"Harrisonburg, VA",39.045757,-80.207328,323.017176737141
"Harrisonburg, VA",39.042992,-80.209461,323.017176737141
"Harrisonburg, VA",39.04128,-80.210336,323.017176737141
"Harrisonburg, VA",39.039277,-80.213729,323.017176737141
"Harrisonburg, VA",39.037793,-80.214703,323.017176737141
"Harrisonburg, VA",39.035524,-80.214689,323.017176737141
"Harrisonburg, VA",39.034292,-80.215476,323.017176737141
"Harrisonburg, VA",39.032131,-80.216948,323.017176737141
"Harrisonburg, VA",39.030255,-80.219345,323.017176737141
"Harrisonburg, VA",39.027945,-80.221273,323.017176737141
"Harrisonburg, VA",39.025143,-80.221904,323.017176737141
"Harrisonburg, VA",39.02378,-80.223694,323.017176737141
"Harrisonburg, VA",39.021442,-80.225065,323.017176737141
"Harrisonburg, VA",39.019987,-80.227439,323.017176737141
"Harrisonburg, VA",39.017618,-80.230547,323.017176737141
"Harrisonburg, VA",39.01299,-80.23416,323.017176737141
"Harrisonburg, VA",39.00744,-80.232889,323.017176737141
"Harrisonburg, VA",39.002528,-80.225702,323.017176737141
"Harrisonburg, VA",39.000707,-80.216139,323.017176737141
"Harrisonburg, VA",38.996864,-80.206819,323.017176737141
"Harrisonburg, VA",38.995067,-80.202293,323.017176737141
"Harrisonburg, VA",38.993256,-80.197225,323.017176737141
"Harrisonburg, VA",38.990831,-80.194026,323.017176737141
"Harrisonburg, VA",38.985783,-80.188029,323.017176737141
"Harrisonburg, VA",38.9817,-80.177966,323.017176737141
"Harrisonburg, VA",38.98216,-80.159072,323.017176737141
"Harrisonburg, VA",38.974849,-80.138489,323.017176737141
"Harrisonburg, VA",38.972501,-80.123974,323.017176737141
"Harrisonburg, VA",38.968998,-80.112047,323.017176737141
"Harrisonburg, VA",38.978782,-80.091024,323.017176737141
"Harrisonburg, VA",38.976267,-80.067547,323.017176737141
"Harrisonburg, VA",38.971435,-80.055301,323.017176737141
"Harrisonburg, VA",38.961953,-80.039981,323.017176737141
"Harrisonburg, VA",38.96376,-80.021938,323.017176737141
"Harrisonburg, VA",38.966153,-80.00684,323.017176737141
"Harrisonburg, VA",38.958374,-79.972079,323.017176737141
"Harrisonburg, VA",38.953065,-79.966005,323.017176737141
"Harrisonburg, VA",38.940786,-79.943207,323.017176737141
"Harrisonburg, VA",38.93466,-79.928552,323.017176737141
"Harrisonburg, VA",38.938115,-79.899874,323.017176737141
"Harrisonburg, VA",38.946043,-79.888147,323.017176737141
"Harrisonburg, VA",38.948704,-79.869232,323.017176737141
"Harrisonburg, VA",38.953376,-79.858545,323.017176737141
"Harrisonburg, VA",38.948651,-79.858066,323.017176737141
"Harrisonburg, VA",38.941788,-79.854264,323.017176737141
"Harrisonburg, VA",38.93523,-79.854362,323.017176737141
"Harrisonburg, VA",38.930526,-79.850923,323.017176737141
"Harrisonburg, VA",38.923531,-79.849653,323.017176737141
"Harrisonburg, VA",38.918059,-79.844878,323.017176737141
"Harrisonburg, VA",38.916194,-79.840482,323.017176737141
"Harrisonburg, VA",38.912342,-79.833717,323.017176737141
"Harrisonburg, VA",38.912294,-79.820328,323.017176737141
"Harrisonburg, VA",38.916566,-79.813228,323.017176737141
"Harrisonburg, VA",38.915946,-79.791862,323.017176737141
"Harrisonburg, VA",38.91289,-79.781894,323.017176737141
"Harrisonburg, VA",38.910679,-79.771069,323.017176737141
"Harrisonburg, VA",38.911558,-79.7497,323.017176737141
